Id,SalePrice
1144,187368.29426359385
593,206095.27382579094
575,316504.23802815285
1249,173719.5481304573
1604,136531.39060053436
1064,474300.9854070833
1923,148036.98329074943
1988,104523.4997629672
2325,169217.83583297045
114,201415.74173517743
2700,186823.40184283484
217,156295.76787407277
343,186174.63110987065
386,233052.73285466403
2005,120646.30527326206
2908,143353.94114067897
1814,223627.63829310393
2446,487708.8392922119
208,114267.96198709682
1679,110525.30431663961
822,339259.99571102846
6,188478.9944241959
1781,384413.4481769209
2397,331276.6135373189
2340,312916.2636111787
1618,170320.83541634004
2843,158100.96550671651
1061,376904.3902004785
2786,112825.19170455818
1935,132383.50731519962
1341,115172.82934670667
521,270414.90813218674
2136,132411.31911636336
996,185994.35775537638
227,143356.3181912441
135,176825.73880383078
1167,168244.94148814387
294,226777.63789692966
1776,217307.88548568214
540,185139.0406856906
1717,201667.67799758562
2303,122872.84439631925
116,178925.1117858639
127,150420.0361168512
1371,129880.34735173198
1014,173037.06363699614
1507,108161.76865079484
702,113193.86428262299
750,145634.50052119605
261,135445.80340322328
1559,65772.59811863833
577,239187.90577373188
2812,204718.4099297469
2080,167181.52530042146
1368,102817.11066557631
2376,136412.03992576146
659,100394.41119891562
1235,117083.46233155423
332,75985.41048695227
1917,147947.76118121593
2094,268362.5586486228
1460,254143.58089374375
1471,208735.72034815844
1509,116153.94660400783
1922,143332.08650527356
433,462391.3445742825
460,296259.92336128326
1116,265235.23684215656
1137,166406.51250938093
53,167234.1461442971
2354,251898.16637189433
1475,205098.955872674
1761,504309.9051198863
842,139222.1958521285
2739,215262.1640343075
2509,162844.8409747585
1007,198516.19224152787
2610,170940.44354018243
1952,108660.16280861464
2719,169503.58642198658
2921,78053.60155615261
1966,141259.84621977736
292,119578.95627651969
1204,184173.17001409063
1829,254772.12961371476
2419,184574.43735107518
391,142682.94452790637
798,102144.09983539098
481,187192.2097690354
193,213002.07864922786
555,124727.86763511496
899,71994.25216512672
2357,178735.17804779907
328,115289.84889051161
1356,119564.34010466277
1154,97572.25938145828
1730,173085.38711554353
2249,151984.6746612314
1119,267843.89537722606
2856,124754.98519478652
1394,154048.79444757476
2587,99683.38970713218
61,349448.4129213247
2661,217273.7579536831
2711,138756.7165442851
1147,177524.55659397942
757,125932.323286326
2623,93521.7461139505
2378,142264.73065619543
1413,123043.09719066157
1722,218878.87080970596
1112,232869.23866589795
1623,194565.47626931866
1201,180326.14738882586
1513,119541.58188709496
957,411073.2709835131
1171,259660.97840600554
1145,200694.0470224082
2726,236848.24257312945
703,149643.01217588346
760,90512.04059734769
1964,134075.68189176655
2512,163030.12200711633
159,131593.03521533508
1281,168270.83626355018
468,179411.68139158163
290,118616.28195784039
665,87895.75196623907
1463,241125.4799538834
1792,239405.3965274512
923,191877.13034896765
500,301604.1780725162
1408,173673.91588564584
331,86399.224760527
170,117181.22733993627
2192,88335.42605307506
2571,331781.73343798344
2314,176957.36486728123
2647,84671.68238131501
422,427548.79948740907
2457,378437.0458674509
1838,210118.12927726042
2805,233722.77739335137
1645,172906.7747007939
1711,318226.28215445473
2825,257064.68885665858
322,352083.78967948665
2103,257595.38940271045
342,117193.32853811207
600,114680.85031828406
488,180084.03975844628
1725,325388.7822050534
2246,277792.2833409441
2847,141917.96663586737
806,220603.65060653928
530,236464.97898042316
963,196691.0568643901
2678,87332.23459716776
171,76134.67630222869
2401,414069.10903401894
805,225724.14397910668
2259,250679.7420881928
1748,178992.44601504868
1361,148106.85397627647
1677,111809.56125060769
1406,147491.8196683394
2322,266924.48511889
688,162267.68243358698
143,146751.6702215674
804,203181.44817166275
1214,174341.05625359557
2828,131254.5658374729
1999,176072.9020546837
2467,206159.002062387
2665,157390.3408937556
1538,325250.9352731537
398,114914.82987927282
2822,159295.6828392488
2157,126286.19558920218
1856,202466.31928926273
1269,97214.57927776276
2570,113433.45539982559
2320,247058.2341002452
1517,128898.32294427366
2304,117744.92310786803
1312,77474.44154986512
2012,128194.00331146864
506,252290.53126872773
2865,203712.82880132954
2367,101663.25369229342
554,93697.74376658289
238,125578.02472958487
1954,106494.90335448364
2488,131188.5281145344
2291,79807.43628976496
1969,93155.72035154092
2725,177955.4856574043
1482,125849.8724461661
2763,211528.93260760815
503,272518.6279053878
1584,250536.73720155458
1531,180778.73339777396
2210,175780.22131346702
459,333430.3371088316
556,124736.99803638595
1347,152112.79097279307
1290,77112.06756015241
1388,112910.80129902899
1571,354600.81045959145
2754,198461.2420935416
765,109424.70274051887
2494,136365.3802320246
2870,207970.43238535774
7,230287.82521404148
1114,256571.39435919654
2418,248159.7986099742
291,135608.99014781334
18,386249.45984253706
39,382381.2704876106
1001,271692.70628937474
2442,224483.7930028974
616,107060.8141059404
2680,79545.85250762056
1414,113713.15728906853
289,137619.09812696726
40,268238.69336709497
860,123712.83255137707
409,122131.43337300306
673,142756.5282396642
2427,164527.37053144776
2036,197200.93352906223
2564,147266.12850728596
642,165939.34369919746
1008,177618.8947854915
1908,139505.72929094377
2519,191785.7095700767
1369,80280.42474298921
2855,172371.6556753157
712,79849.25415147713
1943,114813.63656223641
1958,128307.33660130316
107,162285.79239505867
2295,219755.8180877876
704,103010.3758453471
676,115171.07727954855
259,179259.98988762207
93,289343.94111979497
106,246481.10877170783
2315,189892.42126112062
1050,101042.52029477229
1095,197412.17724504665
2709,148895.45405222318
758,155200.03959314324
1496,147993.08053559397
2370,113774.13853413519
2458,300046.9094613119
2733,128256.60733673525
161,241393.33782995117
726,150237.39621836029
845,206282.25393096518
947,237056.4926983637
2232,119086.80355836415
2563,141832.67566043185
2299,133596.08088995313
211,144248.28564395994
605,160682.86253751308
1478,220732.23851948348
2247,277936.4641962238
2274,240015.9797696804
2869,203589.54614237414
967,217912.09253723637
2656,115786.32172009723
667,219346.69861170792
1042,112256.06509740278
2023,146198.93792619888
2447,414089.0577763859
2055,144045.64490649995
2275,301931.82651936286
2204,180245.55820412893
1563,292349.62414258625
483,213789.4020609684
796,110648.73694601635
1526,169862.93594498606
2042,133917.7006159115
442,366181.28559176216
1693,341921.73890698433
1468,216704.37566433437
1430,196771.41558200255
2605,136437.20286575105
1529,195923.01713730546
335,143622.75604152255
1287,121974.77589494413
31,92314.23268247541
1785,330545.4662514399
82,154268.3667756957
2620,144535.73918484908
252,196568.30397349986
721,50877.919808576655
2165,182270.6411272899
2316,189757.20020908306
775,144663.55681226793
1558,105565.58567673703
17,194542.09070617083
1022,230312.40391477998
925,131732.28854575596
438,307834.75859687815
1270,142681.7181978514
1272,119307.47305423892
215,112430.76611484864
266,226714.91207916872
2402,302140.62838075927
1250,121336.90685383299
1984,95543.25322586164
1279,139011.05107440925
377,232279.38407638122
1252,149320.52203195414
2156,245968.4350096299
499,327584.66163501074
1374,129181.76175573528
2898,236825.4448594941
401,109513.79027899544
2721,154837.20845085208
2078,247462.24502048784
2589,126830.75462038333
1946,273075.07432877284
1334,130919.32214170933
2781,236242.6785182176
431,388420.46884043096
576,195087.2426385967
1474,203019.54904689387
2254,154829.64454690012
2155,268359.2873924815
885,111813.20826896632
643,129486.19766181041
1944,140357.71163408412
480,199396.53106061032
2845,101839.91621478202
2387,331024.8832716516
2407,206065.1484137606
2527,167821.40694547404
2514,147780.93310284067
629,178651.45099055607
80,221311.02248524813
1876,141839.64665866643
1546,116250.9493210702
2518,183313.13372347484
2347,149566.85966328304
783,237350.60638608938
1322,64660.137185429245
194,91286.62537589722
1770,305868.5424471537
2143,195935.05440215772
1229,217583.32286915078
511,269208.8097396575
46,215151.65876014208
1348,159837.83139517467
2465,204365.49354631186
387,233517.36635886075
873,203641.62296012696
1918,90865.81209179127
2764,221132.7175293035
2184,127958.76752595097
934,131997.27687533447
1920,128143.84798584039
2631,149072.97032178557
1768,539094.0220779498
2040,118160.63264384729
1749,208679.2086540654
834,275309.80208087404
1457,229500.5368983084
79,104777.76287660582
2302,110255.71857256937
1817,153863.51920273475
2755,231490.1821992975
359,172337.89299492294
2059,104679.30474858204
2092,232593.23235584886
2516,236710.2218064881
150,115084.85004259719
1656,155428.71377533895
83,101974.81666392708
2411,181365.8588678624
795,86500.79283910256
2312,220616.0150954575
2917,133063.88574421094
1624,179799.4678755432
2215,288410.0818405452
1211,156585.29674322146
1485,124284.01803770642
1024,178728.26855993998
570,183124.53520910573
2874,130707.61373465425
700,153201.2292769401
2756,222681.89395142248
2022,187041.70530766164
583,232263.22308461973
2392,365375.3559847402
2424,184061.13886807265
212,107226.1602056377
736,129328.62887759083
1610,191084.94455178664
890,121695.47261209499
467,171981.69059926964
578,235781.95909367802
1747,187297.23045553188
1149,139381.90961784244
2758,229511.9098378175
857,126173.41947036557
2219,250409.35628319345
733,110978.7493927347
2909,93764.92562951834
1798,258062.25535758832
235,132460.25652365334
2366,113255.81651827935
1027,125218.82657143565
1195,138417.2467803217
1303,34018.38092962779
148,191484.8579786699
608,164134.79518244596
2515,209420.94189424222
821,315828.36075265217
2500,282913.4962439233
745,118396.06310356074
741,141991.92585461133
1611,151055.95333363878
2532,128320.23388475607
1081,210303.45968025003
1692,416736.4413292322
2520,183375.9457219675
276,106874.84364036463
1992,110899.35490377902
663,41001.72868327545
418,126367.65189794381
1733,192717.57804229256
2359,154574.3361279138
253,192714.18799126946
1518,204838.40732082562
2035,130571.61930923858
2919,78806.31254037959
1540,230186.55848827853
2120,154358.56733313925
1674,158736.15240618243
256,149806.65042196724
2361,98405.36933645603
978,83170.98149303239
2280,136461.4358250007
2095,208837.74284544538
1709,328084.24196787376
2801,239902.78657211343
1246,114501.86318274487
2373,95234.80332052731
1055,312519.25179645454
2017,121992.99736319283
1099,328493.7575434139
1344,97218.76197903475
835,240689.25477823362
1117,256369.3433154143
2043,70168.26703436149
2085,109793.3870699013
410,139342.5343415492
2650,97253.03817669215
2867,176353.85327925714
1668,115276.93077142941
1161,162152.87582150334
2122,177984.6634567845
2539,138062.9922587029
1047,138673.38041561833
1445,133260.58537249797
541,146602.7332628676
569,220310.39960987782
1276,149742.66924533242
918,156966.67274176853
326,169347.81586618294
1936,132469.29393902823
895,109549.1020740494
257,154404.02358210878
1241,186115.6847592699
1545,118007.18829584289
1189,182163.20613790696
270,125884.71706292841
2066,206908.22293319998
693,108394.89405904594
1259,148203.58682945577
2916,147991.5997261928
2321,294737.1609445266
1977,93808.81184659453
1895,152196.4396885748
1240,158820.08659898664
85,169012.76693326916
1823,132069.95822489343
825,296471.26278826443
110,232163.8455444803
697,104236.40913286139
2297,114885.45241305226
1231,128010.06406638061
1355,127183.5014530275
968,349322.72187800414
584,217083.18724682534
1315,123257.12459949023
1606,126598.07275415293
206,84856.29467797412
1685,364945.69645145896
2016,137831.17849231692
869,220137.34474726662
2135,111743.93788889269
2346,178882.5072147045
2430,205458.75709926238
2198,116805.55012447207
2652,103417.65237820122
27,118926.76737806892
241,172854.06704759254
906,101188.37165639507
1506,146167.12146737357
2098,335342.56958077056
1435,211553.8476515387
2213,170485.89871985785
1274,140020.47553897745
743,38860.282113199224
1737,192759.97333540831
2797,257200.65259621377
2185,43672.276218309125
58,167666.51602280885
830,202225.5265633167
808,106896.4318272109
680,172467.8845207332
1153,108669.04669855876
1291,156252.3781462157
1818,133608.0381529951
2161,187768.3340622947
1883,107307.54288888577
350,338544.68143654894
2473,160456.8260719892
295,182476.717112385
293,183132.0748568597
859,131028.38027553447
288,71224.36141953693
1578,161379.03938520385
102,193566.39825398885
2831,153186.44871845713
1030,168046.00144748407
2551,132568.77935019607
1286,134461.58569727707
958,347040.70281332254
776,141184.8178958409
72,243163.25178660583
2263,248607.48992959582
1866,149033.15182982816
2876,63441.48525847276
2146,248135.24973720082
103,163628.74713996908
1500,129412.44038348422
492,197402.38094977947
167,132092.44460925536
2597,105906.87020335082
2685,116729.36816755227
1035,147231.82520140818
1220,61737.108432233785
2602,138522.09805323125
2159,208017.66217371792
695,118546.98315987938
1109,278612.2115146272
640,191676.26572414
1652,144234.73784985783
2090,230176.37069411957
1188,190575.0396521575
2345,219969.23497303904
1059,407134.14717648935
2751,234145.19476242372
128,192522.19771697657
1523,162665.34689281095
2925,167129.0455452595
2145,282271.7751929907
1121,227357.39506617255
566,257012.35997552975
565,255245.32875943027
1331,137919.86104382313
2928,137500.30146757112
156,132432.11542757318
797,149099.5136804572
327,83906.98633105747
2859,171068.06639895818
1453,108849.77601918239
1762,329658.3239998692
1868,196003.25827256704
1760,192733.48501028423
1113,243594.3227690115
1812,190722.77191147688
117,158149.71852248674
1142,201458.56426734934
2342,428266.6497058101
927,141677.8786957448
2478,193533.67007003797
655,70184.47582484767
2064,126628.40491321379
369,299617.6951768476
2239,113721.08644750695
2732,195783.8580795019
1653,156548.22088372073
959,260666.13708452205
2395,354732.70476627245
1412,89163.58467124097
271,230949.24194998862
1484,127684.52048739193
1497,157793.14599852817
552,140470.14756578582
2,117730.35902449457
1855,284729.3125007386
4,276610.14166066644
2292,147189.8257868357
134,123746.04084047355
646,101072.02562121843
42,350214.9817553841
532,233922.2966272097
713,88770.98223687932
2561,129552.88294259652
2360,144449.4638541888
1333,115609.53978205603
1407,241800.14418054305
2892,277580.07954986196
574,207507.67701004827
1227,175090.30910813226
2591,213687.4081689844
1476,209971.75877617812
1125,280224.1407954805
1446,132771.13951570616
408,110785.89928944543
1101,289879.5552570181
2251,180597.77698436336
373,183952.16893803474
2554,113350.66675561861
2382,265990.5261849897
1985,63817.3644737734
519,232500.37766135237
1093,189754.29478615473
864,244256.27181303035
2889,111233.6381982835
2308,198752.9786266705
986,164570.63787333027
1302,137273.88745627253
585,172624.13452737464
2708,151065.64648583095
147,120929.08263117759
1441,215976.68160505203
383,187151.38815994753
285,160923.20562890818
181,113503.40300467404
358,162341.87447557796
780,186116.15672960237
258,188245.6933762385
1865,217652.20754493988
692,107707.94803226678
2902,306319.5417524233
508,268833.50218364096
2638,155838.3774174847
36,139012.8961402533
611,165200.71284670988
2281,153545.39176044718
1678,145785.86179446892
1696,426696.8447449595
1557,76855.37415113047
2180,161163.41531855133
1726,201992.67844217047
951,151696.54694806578
267,225010.93573431319
2706,134792.94187843555
2221,229634.95416172867
1357,164571.56421388942
2901,299205.50980616425
347,166338.34685588785
2164,192336.34152954892
1586,280382.81291064
360,152456.63342627857
1769,260475.9757712951
2617,148229.84369675478
1879,152098.53081538624
991,200311.6008101936
1535,156018.86975179927
1191,141118.33444755236
1579,231845.63889498895
1882,139384.7266944576
1510,128036.65446413949
2196,187649.52197227135
1845,169192.2388031911
2336,435389.26832003915
942,80586.66140767626
861,132179.27346719487
2555,123788.64139264065
1392,162308.4088737985
2099,257060.6222972074
1543,109745.01237175171
948,277513.45394579653
1239,176932.73592958396
22,174440.32576987543
2796,249126.26195837144
2747,174206.24373124598
92,296808.0599012609
210,164486.5927343911
1858,191754.91618843345
2228,153891.26084753842
447,246021.12552546078
827,239472.75521235814
1649,208337.81370575662
682,123941.59128038635
2698,104757.00631413714
494,167264.7564013581
214,111000.1535130695
2441,246331.1675121459
2679,108094.61807265229
1336,136784.841234605
465,180621.42855853704
1524,141409.9190434905
2543,116117.85463936684
631,131347.75533795878
2452,309941.7320163185
228,160660.91844818695
126,163233.5384699367
1092,216940.78543210332
1122,234737.92870653403
932,234490.44538622716
1980,65750.53073848643
2171,115958.17139670021
551,155622.0231751775
2768,183916.38928665358
2056,108432.94474295786
1159,342036.09997557686
2645,105232.07472786005
1174,167417.51452574873
2266,217731.4636983851
2462,390591.360540539
1219,151221.31155796594
2922,169755.88555770097
118,153293.2976309177
474,165486.89931895453
2576,155571.30961454386
872,277051.76747492375
1077,203539.18402049507
1536,157773.5283927224
1150,128175.69031924545
2341,310681.23614400474
1931,172751.09134963385
2785,121271.20331733259
2538,134220.14920536242
597,213797.6451362798
464,187043.64071704014
233,226522.95085163566
2169,138548.3364265561
2123,179512.6626818057
1867,169824.27150251815
137,251589.89014411534
515,234783.4031617402
933,109446.70269266242
2784,192892.79489020893
972,166090.92565050395
599,161433.98593508475
2614,130072.87259287384
2582,107685.43184231239
1409,150446.49699077872
175,95798.00255848517
352,236569.79591529394
976,95753.02385259341
2134,198113.73839760045
984,112808.56194129738
2396,365083.0575966871
1673,114418.28442404073
404,116641.33527453696
607,176143.3806753971
814,136533.998256321
868,200466.84963947392
2271,209051.3880753834
1633,247291.35837294685
337,195872.48762034817
2765,213765.18350222716
1746,224063.90947733796
368,370412.96895776095
2806,204119.31553137448
1662,186811.38880975122
1234,210708.10167037474
1373,126413.46143639332
1672,99480.8332606754
1939,114330.9614826727
