Id,SalePrice
114,200018.99766554544
2700,183041.04320969037
217,160177.11389487953
343,187772.15780140343
386,231756.89931128483
2005,120654.58353214125
2908,145611.32219143325
1814,220869.10943912994
2446,479317.32431371283
208,113651.45835166333
1679,111290.9978247023
822,335997.3552920369
6,194507.50804412446
1781,388133.05384837947
2397,321711.05803982064
2340,309312.91929595976
1618,169983.56883453665
2843,160431.45904488675
1061,383974.3839158047
2786,110526.94875922556
1935,131009.57698878623
1341,115730.1666702104
521,267448.00709736097
2136,136484.21282674192
996,185439.1971847838
227,140138.7453630432
135,177648.00291309413
1167,161759.00143333533
294,236514.94364358357
1776,217322.79657012603
540,183401.37045583146
1717,197836.74565754767
2303,123055.39565532225
116,175088.243818386
127,148447.80626357428
1371,130074.67382289047
1014,176771.53622996586
1507,110827.5822770019
702,115618.55033235316
750,145263.75126394958
261,138712.7873846523
1559,68713.0076274315
577,237392.17761858628
2812,202802.154116507
2080,167143.85237317818
1368,108336.22609455323
2376,131811.68127301283
659,100879.94908191268
1235,121325.40481110653
332,75861.609583114
1917,146260.59307817084
2094,267439.5187717386
1460,255336.00000255601
1471,207037.21933158446
1509,117100.24555829052
1922,141606.3930844491
433,458194.3799550094
460,302632.16756580037
1116,258109.4145724816
1137,164998.64873435633
53,167622.03820712544
2354,250653.43378828332
1475,201132.9323095496
1761,503903.31160728354
842,138230.00604976065
2739,209656.78523579251
2509,161122.8657442056
1007,197593.90815665008
2610,174844.45458825264
1952,109630.8487652393
2719,172941.68553206796
2921,77126.70388642677
1966,139475.3928118008
292,121058.10691642275
1204,183096.56556766754
1829,251640.3941235891
2419,184316.7982586907
391,145399.50789487152
798,102251.36898027342
481,186680.06027714757
193,216687.05047929898
555,122194.21967044997
899,72524.45281896745
2357,174598.8770917768
328,109954.83058981338
1356,119153.81351618315
1154,95582.2670453167
1730,172954.27684620398
2249,148710.07345354726
1119,261629.14818742813
2856,129391.24810044869
1394,150412.6742087296
2587,98474.64418147583
61,354700.8414223583
2661,215734.06009693735
2711,134874.48185094973
1147,180616.38651465837
757,122778.96881748212
2623,92955.44149785338
2378,141745.97388565866
1413,142978.93349938185
1722,215091.39535807783
1112,229322.79276124865
1623,193867.9397462827
1201,180108.5110566757
1513,118620.97737095613
957,427345.5357462552
1171,265936.5800370971
1145,197079.6234381289
2726,237302.80503357976
703,130950.74091991948
760,87619.68804837468
1964,132700.08040941606
2512,165487.42426569975
159,130552.01206852122
1281,168964.24418517837
468,179117.7226140927
290,118237.76691526076
665,87921.17765339524
1463,239124.25096046756
1792,238583.32447151735
923,179642.3767680102
500,296216.5481911714
1408,174026.30009079963
331,85755.53226173029
170,116090.90841847604
2192,87510.09148402062
2571,329601.8709323331
2314,176365.6105079551
2647,84076.3288801247
422,420276.18602746894
2457,382882.7365354018
1838,212221.02280036948
2805,232244.61691816658
1645,169758.78145192133
1711,323415.2520385196
2825,258626.8282215835
322,341777.3889586686
2103,251383.72002422163
342,115963.19759616119
600,113085.7087868109
488,187017.73761261412
1725,333190.2751999343
2246,253770.49814014725
2847,146846.43210971385
806,217293.95074226678
530,235289.9598610358
963,198364.55290429766
2678,89728.30985954539
171,77802.44881237608
2401,415819.1338172581
805,221920.2761121689
2259,245787.89092311118
1748,178435.40107237804
1361,147106.57811209204
1677,112567.06550854558
1406,141967.9723154973
2322,252233.90456547268
688,162872.593292023
143,144665.66067721415
804,205736.559084518
1214,176455.59437080447
2828,136532.77283427733
1999,174422.14304831927
2467,205359.80860569776
2665,155988.36614393833
1538,326288.96825227945
398,113808.60614300903
2822,142885.09468849096
2157,131489.7109615993
1856,199674.5855744086
1269,96727.02697005564
2570,111839.38855170994
2320,230162.00324928906
1517,127291.86607432441
2304,119342.94508713423
1312,77987.82578410978
2012,129299.4943064365
506,249559.65819882817
2865,208860.03813620133
2367,101154.22733489296
554,90344.34872321232
238,124740.21734035111
1954,112074.42954491719
2488,129182.42436769805
2291,79010.00061432291
1969,92582.7156902769
2725,173371.63125723484
1482,131298.01669771777
2763,211460.29385692457
503,273126.83445956645
1584,259879.3175092183
1531,168159.90432487335
2210,166257.23448903233
459,341644.2069952682
556,128519.67788225555
1347,150964.70164331328
1290,76700.31440628941
1388,111111.54942657934
1571,350340.8541645764
2754,197395.10470845402
765,109382.32822731826
2494,133538.90919169763
2870,215621.98277256137
7,236184.47332798876
1114,265408.31630341645
2418,252939.85750259768
291,136055.67902111495
18,389903.9244407136
39,378759.2721152804
1001,279381.1097769828
2442,228008.64442851878
616,133731.39632639565
2680,82618.5094376908
1414,113199.24330822229
289,137474.9354302538
40,263895.6734285411
860,121080.34394194515
409,123795.69649422696
673,141486.07140683482
2427,165078.05931350897
2036,195306.07377577893
2564,144541.35241508525
642,164655.20045322273
1008,181583.9275221746
1908,129162.80395714808
2519,191546.0822501523
1369,80551.52489217106
2855,176148.43483941184
712,79538.24317808812
1943,116410.37458186744
1958,131936.4346490163
107,162115.48952178494
2295,220034.2715036571
704,104136.41465803262
676,114068.2171392001
259,183599.37443655668
93,291599.7869239761
106,244809.5649718981
2315,189235.94940818532
1050,106586.9737360541
1095,197239.07081408153
2709,150853.02732740602
758,153499.88132214296
1496,146941.01876421756
2370,114555.61655382915
2458,294418.3208322716
2733,127349.78685184965
161,243845.4459986895
726,150003.59708693787
845,205076.4367628098
947,236652.99943028978
2232,119773.27991906874
2563,140469.51047122112
2299,156096.55688107669
211,147503.83670932497
605,165530.07634627295
1478,221762.2946988875
2247,253817.3576323574
2274,241844.39699348673
2869,216256.13943886134
967,218815.6109187741
2656,115500.23126307808
667,209915.48768156988
1042,111305.9516977926
2023,146018.22886909932
2447,412483.67573273863
2055,138140.80947363263
2275,286413.3245041035
2204,185307.8191888996
1563,273404.64856102766
483,210117.49621525197
796,117208.64796441764
1526,174881.98182846315
2042,136008.06258930708
442,367180.49639530526
1693,351007.22649126855
1468,214182.8411155193
1430,200391.05031369143
2605,135672.90693456796
1529,199347.4778303725
335,148542.05125793465
1287,123542.584217764
31,90925.14235988702
1785,329906.60580212827
82,157166.8196791187
2620,144124.76274264592
252,196093.36598713772
721,51135.86756392477
2165,181300.5445394385
2316,172374.15798245993
775,139866.81666758299
1558,106913.72849913276
17,194276.37049355305
1022,232254.27881074662
925,136581.7067472876
438,305441.44067243254
1270,140067.17586382816
1272,117775.4212077818
215,111114.8954375379
266,229320.6355136888
2402,307685.863974072
1250,119858.94504910544
1984,119313.98748986656
1279,138908.57276836256
377,233033.87070931582
1252,148485.95142036572
2156,246450.46789816127
499,321055.19046404876
1374,128268.11120471684
2898,237769.09250241105
401,108376.01713074572
2721,175635.64407180314
2078,241660.45281142538
2589,129305.77761639786
1946,272374.49510727223
1334,129755.60165916977
2781,241486.522964017
431,396891.62013077375
576,194716.15651280613
1474,206502.82893311413
2254,149976.70160712712
2155,262453.68308123935
885,112319.07946244888
643,134053.94318335276
1944,139122.2898459854
480,198791.7324250307
2845,96292.66648352682
2387,335987.75820003095
2407,203307.75025805715
2527,166127.94414437833
2514,145998.38762101455
629,182566.34326941345
80,217334.96486588666
1876,145685.79327997926
1546,117063.69898703901
2518,181716.71196222256
2347,148790.1459563063
783,242842.47822259698
1322,65769.09729004599
194,90617.70779524573
1770,303982.3525579763
2143,196499.57205742667
1229,209801.7350962726
511,264457.83138233126
46,211849.99575684324
1348,160037.81541812525
2465,203567.62730135373
387,232055.99925894616
873,207604.82100963552
1918,111895.53808245569
2764,217743.74472384015
2184,126551.01943416942
934,137062.17293835903
1920,126802.87193889494
2631,151500.27167703997
1768,533798.1382131792
2040,117692.2434524401
1749,208300.769012083
834,252169.2133034313
1457,232589.6043699747
79,102709.09373308285
2302,109633.91857464949
1817,147810.82888353715
2755,236185.3144216783
359,171670.97256459712
2059,108912.32369920716
2092,234764.18097352184
2516,236250.92659648618
150,112733.96608695187
1656,155353.0451222866
83,98152.40084176662
2411,181971.7155288125
795,86454.54199454197
2312,224715.8481361054
2917,134159.03363847607
1624,179116.2789578141
2215,270583.0274139566
1211,154686.48388481245
1485,129569.70868714736
1024,176219.0534910088
570,178520.1822718556
2874,130975.05906457335
700,151271.65927437475
2756,221450.2216146458
2022,185707.3217166533
583,222155.64278526307
2392,363275.67655577674
2424,184304.03645157834
212,106653.17962185509
736,129876.85729834822
1610,188347.30224559334
890,121124.5315615109
467,171940.6015495148
578,230479.21417552198
1747,187168.30158307962
1149,137968.20688189508
2758,228393.01270460605
857,130439.39875405985
2219,253207.99130010686
733,111207.53520881751
2909,93499.91494121212
1798,257805.81466763682
235,132955.92294822872
2366,115279.36335474662
1027,120690.57024148724
1195,137453.6206198157
1303,33527.22000877077
148,182559.33878068416
608,158839.52788232424
2515,207567.09418045345
821,313792.8008748657
2500,283887.2874353353
745,118522.28746102765
741,142709.07505038969
1611,152345.8144188656
2532,126107.11450707758
1081,209406.0062133423
1692,422710.1062916145
2520,183123.83867596608
276,107095.28115222127
1992,112218.56327655449
663,41839.41650210133
418,126800.8653215087
1733,192367.45545941684
2359,156322.13474400667
253,188606.8251118301
1518,201986.47822767525
2035,134499.22374542995
2919,78724.28944671965
1540,240103.47323571413
2120,153700.66451873412
1674,159048.67479667848
256,155569.43438470512
2361,97390.64727579344
978,81649.85035379473
2280,144693.60512033215
2095,209560.03837082285
1709,333061.4739127952
2801,237257.4503061439
1246,109904.26982318991
2373,95968.4556390947
1055,309572.51082443417
2017,122779.25337964535
1099,319423.04714524804
1344,98544.49894613161
835,242866.6600220946
1117,252982.14026356372
2043,74021.4635124423
2085,109947.29171673689
410,138432.2028218392
2650,97843.76772625862
2867,180915.10934235275
1668,114150.08160901413
1161,160771.22792172217
2122,176959.07733549274
2539,141968.50248497137
1047,140050.8679173033
1445,131244.03711476107
541,145830.6881217059
569,215035.14420476515
1276,125220.5680379862
918,160847.68557031645
326,170246.71596297942
1936,130800.90120045791
895,86144.66543406753
257,150426.48269781284
1241,189880.42249639716
1545,117292.26612102528
1189,184236.32056502503
270,131038.93040980963
2066,207572.78177843057
693,108885.91788443032
1259,151202.89824452833
2916,147153.30032791616
2321,282510.5174935011
1977,92855.160212232
1895,156021.08580958273
1240,157079.39358610805
85,163687.36216096766
1823,128552.39156380907
825,290823.305064658
110,231608.14384771115
697,105575.57556938169
2297,112657.70436855516
1231,132841.10745040767
1355,128533.54624744016
968,356868.4666680944
584,211737.87626630825
1315,122771.32883215185
1606,126730.79356920601
206,82290.37921704538
1685,362262.4722764343
2016,138704.72013942787
869,217785.39006113628
2135,114671.12944476583
2346,181123.03976867752
2430,205854.09804018884
2198,122403.33569136773
2652,102849.32437099755
27,117556.60701765757
241,173667.99286554364
906,108366.25589728012
1506,149677.93332641877
2098,329808.30633249943
1435,215974.9333495744
2213,159304.49489668803
1274,139686.54945580126
743,39600.95444793784
1737,193194.9435436944
2797,259934.39905721985
2185,65500.72531942222
58,166986.87686640237
830,197883.1830429624
808,107861.01617366853
680,171699.57944474288
1153,105700.61638925326
1291,155894.94731428695
1818,135043.62454528487
2161,185996.03023352718
1883,129197.4767007647
350,345782.6804899387
2473,159684.17680827036
295,189778.77328572515
293,183290.97988840012
859,128690.30112098607
288,70900.68191749742
1578,162824.76476659346
102,186446.34288202057
2831,149541.848921364
1030,170448.36197717395
2551,137784.2191955975
1286,133806.02192400378
958,333656.1407136115
776,136126.1105806688
72,244795.71000294224
2263,241340.53180518822
1866,142715.23303643306
2876,62287.672742961295
2146,251817.89373155206
103,161418.4133168449
1500,134672.36725707047
492,197530.95723218145
167,130491.19299362766
2597,105659.1741300309
2685,115812.08656235081
1035,146246.67247171808
1220,63185.07055979366
2602,137359.19822825724
2159,205851.4805847985
695,116491.5760942621
1109,277476.0443468003
640,193139.45384753845
1652,145225.89895874268
2090,228393.23803117027
1188,186412.70219623356
2345,222437.1660107021
1059,414832.01480304706
2751,232909.191191043
128,197114.09230066166
1523,160407.92664024857
2925,167128.34393944038
2145,276517.24979284377
1121,227174.2488914454
566,255254.0038352902
565,257101.30866801535
1331,138353.16903473617
2928,135976.75143993014
156,137985.0949502153
797,149863.6962915145
327,82817.44892708052
2859,176709.4136800738
1453,110321.50391802141
1762,328714.926661315
1868,191700.2219611791
1760,192094.76991330396
1113,251243.904830041
1812,187568.46805081077
117,153178.46542291495
1142,203939.3813962897
2342,424278.0903430258
927,146263.35103699233
2478,190629.96225897118
655,69853.31132940238
2064,123632.59313361083
369,298486.2394816882
2239,110973.43269823058
2732,190116.7832579611
1653,159842.30753973374
959,247233.8897048008
2395,364218.1885653591
1412,89448.9800298519
271,235019.51817389257
1484,132498.01226957294
1497,158415.39062454586
552,137579.40107499927
2,116456.71616557112
1855,283619.63217061776
4,276330.85684595956
2292,146445.4116611139
134,127420.29269247063
646,100234.93737695916
42,355225.16923932714
532,233522.09363481688
713,88606.5250794605
2561,123994.29307380735
2360,143161.14631075214
1333,116752.6722833947
1407,247597.6001991438
2892,277639.04023351625
574,208063.75999616203
1227,172450.11888484983
2591,213399.5862344089
1476,213455.2871271511
1125,280538.2724370822
1446,135431.75137819754
408,111514.45111105626
1101,290692.35476152494
2251,187520.10898953822
373,185408.07827652822
2554,111562.66429984564
2382,272002.87686430535
1985,64734.755384543605
519,229147.27846118854
1093,193604.29528038512
864,247549.1250816881
2889,117408.37429323327
2308,192385.50395046067
986,166526.36164239267
1302,138360.43852286076
585,167319.40520265995
2708,148423.97847459017
147,126130.96235140073
1441,221371.95616255887
383,188758.88659611653
285,150370.78954537242
181,113760.94215492878
358,168442.95502373145
780,188275.97218291968
258,186279.27583384758
1865,214189.74675896612
692,112111.67670923506
2902,316118.3687337953
508,264594.50912394916
2638,151164.01740562374
36,138510.27968471064
611,169325.56793970987
2281,131423.38391881378
1678,148570.21811394487
1696,423528.4864718773
1557,79773.2788711025
2180,161136.21777496202
1726,208398.99185359786
951,147792.025269855
267,222676.41713617183
2706,139674.60829994126
2221,240923.71476595657
1357,163414.43084642588
2901,299104.8379187325
347,172920.88078948332
2164,190906.0746640322
1586,277155.92533252196
360,159906.9014507843
1769,256488.24247888278
2617,170514.2222748303
1879,156315.25497663638
991,198800.2056972596
1535,144905.75970900065
1191,136191.0015969346
1579,213870.59038258338
1882,137996.75339221483
1510,128641.57844326981
2196,185818.77405908174
1845,169382.8966033026
2336,428853.51725950243
942,79814.31352091939
861,127606.43603911804
2555,118634.63624114331
1392,159749.3560571945
2099,250778.2680052991
1543,114748.00792500068
948,280783.07404282084
1239,175175.20262713853
22,174793.45437750622
2796,242850.9923595537
2747,178505.99604428338
92,295878.8700424522
210,171516.57277376944
1858,191983.8347589915
2228,159188.11281853495
447,241008.9345158731
827,233890.1119834975
1649,205718.24753855565
682,122315.4747941524
2698,103973.99701616706
494,166009.14573847264
214,110463.91534801805
2441,244862.1947934855
2679,107963.20393007372
1336,120438.99085586178
465,180378.54229498556
1524,149089.03401553683
2543,114871.65780216933
631,135315.1830333429
2452,308882.14165905555
228,177253.36750988505
126,168049.64054879488
1092,213175.57856669388
1122,236751.38163461722
932,230108.31198575808
1980,66281.39666623127
2171,105779.13257787739
551,158395.22026098688
2768,184484.60297810927
2056,105879.65214093559
1159,339462.56023716705
2645,103124.63345209845
1174,170778.35590863222
2266,226952.38116934296
2462,393403.51395511476
1219,149594.32818093736
2922,168524.44850542993
118,157593.28364346293
474,165883.1906504895
2576,159757.18613166973
872,283466.14568147255
1077,209704.0300874769
1536,168314.97896231405
1150,125332.09053625379
2341,321632.88479735417
1931,173285.8214714739
2785,119655.40343592828
2538,132691.87621023823
597,213365.50901930162
464,181972.70239246608
233,231240.84051929537
2169,140630.53028219895
2123,177508.81941999216
1867,171674.33238042437
137,255604.6050060304
515,233694.64944200678
933,114032.31076442204
2784,195963.33232990498
972,172732.71680951322
599,157264.8670911332
2614,133523.7726529996
2582,106432.77922225231
1409,151732.89314597365
175,95827.15902105917
352,242238.9506521229
976,94386.21465901466
2134,202806.2470436353
984,113191.99514214674
2396,368964.3873478747
1673,120343.88636742107
404,109732.89550618574
607,180001.25980633427
814,138435.6411307581
868,198375.90880369768
2271,218726.29508583585
1633,250351.68853164342
337,194677.47409526384
2765,225285.21084767015
1746,224887.25393982785
368,370904.5137230574
2806,203019.53740088776
1662,181713.4373631464
1234,211931.68838343897
1373,123739.69741100469
1672,98491.97618080801
1939,112480.8967188618
